px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
11.2231	-2.81195	-2.74308	-1.99534	0.430999	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678	0.693457
11.2776	-2.64936	-2.76284	-1.9599	0.440844	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678	0.551226
11.2212	-2.44407	-2.76072	-1.77837	0.685245	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782	29.7904
11.2349	-2.28668	-2.76137	-1.73065	0.694412	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782	0.355801
11.3386	-2.18224	-2.73489	-1.81615	0.497462	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871	20.0973
11.3692	-2.02104	-2.74874	-1.78287	0.501796	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869	0.234932
11.3758	-1.86327	-2.75148	-1.72687	0.544743	11.3011	-1.79507	11.35	-1.8	0	2.73035	0.978684
11.3862	-1.70522	-2.7564	-1.68922	0.551408	11.3326	-1.67041	11.35	-1.65	0	2.73033	0.220478
11.3263	-1.54451	-2.7659	-1.57257	0.687369	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748	9.87025
11.3135	-1.39721	-2.77249	-1.53078	0.693505	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745	0.23858
11.2646	-1.23543	-2.78356	-1.44374	0.769551	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964	3.07724
11.2275	-1.09757	-2.76559	-1.39449	0.777525	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964	0.497147
11.1053	-0.943891	-2.80409	-1.24038	0.956318	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632	17.9966
11.0411	-0.797955	-2.81888	-1.18309	0.963229	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632	0.619056
10.9916	-0.659586	-2.80421	-1.15053	0.928467	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171	1.08641
10.9151	-0.526762	-2.79742	-1.09308	0.935199	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708	0.172792
10.8156	-0.393364	-2.81545	-1.00877	0.987748	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738	1.82868
10.7163	-0.280628	-2.79981	-0.944115	0.999517	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738	0.454015
10.5493	-0.166262	-2.8629	-0.799204	1.14029	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864	14.1496
10.4197	-0.0762449	-2.84729	-0.722216	1.1561	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864	0.624066
10.3267	0.0202158	-2.81189	-0.685846	1.11591	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826	1.97884
10.1925	0.0813851	-2.78415	-0.606443	1.13781	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818	1.02363
10.0455	0.153382	-2.79807	-0.522258	1.16847	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169	1.08607
9.89666	0.18489	-2.76859	-0.433128	1.19784	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161	1.3621
9.74409	0.231719	-2.77554	-0.351703	1.21815	9.63973	0.0585714	9.7	0.0500011	-2.72439	0	0.741965
9.58445	0.224783	-2.74275	-0.248629	1.25984	9.54669	0.0374948	9.55	0.0500011	-2.72438	0	2.10247
9.42853	0.246603	-2.74846	-0.168457	1.27288	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923	0.464412
9.27113	0.239409	-2.73786	-0.0784529	1.29525	9.24446	0.153574	9.25	0.15	-2.7277	0.909222	0.472728
9.11925	0.24127	-2.73528	-0.00370073	1.29871	9.0614	0.20077	9.1	0.2	-2.72652	0.908843	0.0701555
8.96688	0.241808	-2.73997	0.0647191	1.2947	8.94752	0.260272	8.95	0.25	-2.72653	0.908843	0.0382558
8.84423	0.199857	-2.65017	0.150413	1.31235	8.90199	0.247143	8.85	0.25	-1.81847	0	7.5478
8.71058	0.196572	-2.64686	0.203289	1.29249	8.76016	0.263752	8.75	0.25	-1.81846	0	0.400504
8.53684	0.218343	-2.75057	0.226693	1.23143	8.46355	0.258809	8.55	0.25	-3.6326	0	11.2639
8.38672	0.19768	-2.75616	0.280735	1.21579	8.35367	0.252596	8.35	0.25	-3.6326	0	0.233458
8.23471	0.163496	-2.76808	0.337355	1.20301	8.05161	0.241868	8.2	0.25	-2.72841	0	0.554058
8.08828	0.143998	-2.7693	0.375955	1.17325	8.05411	0.247878	8.05	0.25	-2.72842	0	0.702979
7.94141	0.100284	-2.77646	0.426428	1.15681	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025	0.541467
7.79613	0.0610986	-2.77793	0.467787	1.13274	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016	0.553983
7.65363	0.0202645	-2.79062	0.497658	1.09207	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554	1.37249
7.51146	-0.0313071	-2.79061	0.537327	1.07047	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554	0.521677
7.35343	-0.0413802	-2.83099	0.517805	0.973326	7.15329	0.0425189	7.3	0.0500011	-2.99789	0	6.56055
7.22189	-0.0809336	-2.82429	0.54081	0.946965	7.16618	0.0287673	7.15	0.0500011	-2.9979	0	0.86198
7.11629	-0.179899	-2.78833	0.623126	0.99438	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813	3.21735
6.9873	-0.244197	-2.77811	0.656734	0.97318	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811	0.594502
6.87653	-0.342376	-2.76596	0.720024	0.990827	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646	0.634423
6.76351	-0.424456	-2.7527	0.760538	0.977496	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645	0.352851
6.66946	-0.535004	-2.73979	0.82743	0.999479	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819	0.595703
6.56604	-0.631802	-2.73085	0.870859	0.988563	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898	0.264963
6.51863	-0.801719	-2.72352	1.00524	1.10645	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914	6.78805
6.44369	-0.932278	-2.72438	1.06758	1.1079	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911	0.00577767
6.39283	-1.06975	-2.73098	1.14375	1.13662	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061	0.377321
6.34122	-1.20609	-2.74038	1.20591	1.14063	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061	0.162726
6.29493	-1.33142	-2.7365	1.25607	1.12883	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072	0.222142
6.25577	-1.45753	-2.73185	1.31044	1.12755	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072	0.0418095
6.25864	-1.62337	-2.7583	1.42589	1.2175	6.24787	-1.61119	6.25	-1.6	0	-2.99288	4.32137
6.24175	-1.75951	-2.75781	1.48603	1.21675	6.23547	-1.75335	6.25	-1.75	0	-2.99285	0.00403536
6.27654	-1.93905	-2.79081	1.61457	1.31052	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921	5.07029
6.29862	-2.08642	-2.78102	1.69148	1.31686	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921	0.188787
6.30986	-2.219	-2.74361	1.73444	1.26789	6.53066	-2.26346	6.35	-2.2	0	-2.72782	2.82502
6.34488	-2.36269	-2.73771	1.80728	1.272	6.36917	-2.33894	6.35	-2.35	0	-2.72779	0.0612288
6.35724	-2.49698	-2.70786	1.84222	1.2184	6.27034	-2.51837	6.35	-2.55	0	-3.63689	2.29749
6.38964	-2.65261	-2.72532	1.90063	1.20665	6.34287	-2.73391	6.35	-2.75	0	-3.63689	0.466298
6.44695	-2.80475	-2.74762	1.97374	1.21706	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658	0.548527
6.49429	-2.96034	-2.76887	2.02722	1.19972	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658	0.728228
6.54859	-3.09871	-2.75927	2.07476	1.17251	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658	0.814971
6.60507	-3.24893	-2.77811	2.1211	1.15084	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655	0.746199
6.67101	-3.38015	-2.75785	2.16327	1.11825	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613	1.62317
6.73195	-3.52967	-2.77828	2.19929	1.08879	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611	1.09306
6.80296	-3.66046	-2.76613	2.23642	1.05794	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871	1.33349
6.86153	-3.81645	-2.79065	2.2564	1.01476	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869	1.97839
6.92655	-3.94015	-2.75441	2.27941	0.970628	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568	3.19243
6.98362	-4.09864	-2.77698	2.28731	0.920176	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569	2.35223
7.09109	-4.23638	-2.82481	2.33528	0.921712	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732	2.37013
7.15808	-4.39572	-2.84593	2.33874	0.869754	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732	2.28211
7.23813	-4.51644	-2.81733	2.35956	0.836481	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253	2.18915
7.29254	-4.68385	-2.83368	2.34474	0.770968	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251	3.28418
7.35922	-4.79096	-2.78487	2.35375	0.731951	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068	4.21151
7.40887	-4.93357	-2.78951	2.341	0.679639	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066	2.21592
7.51161	-5.05457	-2.84851	2.37391	0.686777	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964	5.79492
7.56823	-5.20429	-2.8578	2.35682	0.631788	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964	2.31334
7.63323	-5.31046	-2.77068	2.35866	0.58779	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165	9.68984
7.69583	-5.46156	-2.77262	2.34342	0.537484	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648	1.86079
7.78952	-5.58041	-2.78507	2.36234	0.529196	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677	2.5071
7.86157	-5.7303	-2.79105	2.34901	0.484349	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677	1.36202
7.9269	-5.83667	-2.70502	2.34523	0.443764	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815	9.9994
7.98956	-5.97733	-2.70131	2.32936	0.401803	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815	1.31206
8.09136	-6.09601	-2.72706	2.34729	0.400397	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955	1.45896
8.15661	-6.24761	-2.73218	2.32438	0.353583	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953	1.42631
8.26695	-6.37205	-2.76853	2.34196	0.354625	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807	1.56916
8.33617	-6.52705	-2.77672	2.3175	0.30892	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804	1.34373
8.40295	-6.6366	-2.70414	2.30868	0.275061	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795	6.92007
8.45727	-6.7816	-2.69836	2.2812	0.231102	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795	1.40305
8.53334	-6.89751	-2.67838	2.27906	0.214226	8.2713	-6.91098	8.4	-7	0.909094	-2.72732	1.00976
8.57838	-7.05601	-2.67909	2.23956	0.161507	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732	1.76962
8.68183	-7.1823	-2.72291	2.25474	0.173861	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628	2.70262
8.73767	-7.34549	-2.73389	2.21924	0.127752	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628	1.36433
8.79814	-7.46944	-2.68068	2.19901	0.0912625	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723	5.11152
8.85503	-7.60937	-2.67827	2.17728	0.0639355	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721	0.528631
8.95398	-7.73559	-2.72153	2.19382	0.0849015	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224	3.21062
9.01469	-7.88408	-2.72779	2.17044	0.056475	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221	0.503117
9.10004	-8.00847	-2.75538	2.17549	0.0622164	9.1081	-8.22433	9	-8.1	0.999025	-2.99707	1.01633
9.14159	-8.15707	-2.76309	2.1411	0.0242165	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704	0.932852
9.17737	-8.28425	-2.68749	2.10233	-0.031099	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657	8.90394
9.22369	-8.42868	-2.68617	2.07642	-0.055677	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655	0.450196
9.29394	-8.55999	-2.69119	2.07295	-0.054909	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036	0.0920363
9.33264	-8.71349	-2.69542	2.04053	-0.0844681	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033	0.568091
9.39684	-8.84906	-2.70038	2.03401	-0.0852244	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856	0.122111
9.42984	-9.00437	-2.70467	2.0002	-0.114341	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856	0.568075
9.49717	-9.13146	-2.72923	2.00621	-0.0957958	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725	1.05925
9.52006	-9.28674	-2.74278	1.96814	-0.128682	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724	0.805368
9.57645	-9.42782	-2.74721	1.96073	-0.127644	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291	0.101193
9.60741	-9.58951	-2.75743	1.9296	-0.1514	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291	0.415126
9.6625	-9.72093	-2.77258	1.93056	-0.137713	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143	0.506081
9.68347	-9.87427	-2.78515	1.89844	-0.162447	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141	0.500499
9.71054	-10.0043	-2.76724	1.87479	-0.18374	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755	0.628746
9.74888	-10.1392	-2.76937	1.86318	-0.186062	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754	0.00757898
9.7538	-10.2833	-2.72613	1.81245	-0.24439	9.77731	-10.3295	9.75	-10.3	0	-2.72851	4.57911
9.7814	-10.4342	-2.72958	1.79283	-0.250399	9.76557	-10.4501	9.75	-10.45	0	-2.72849	0.0313364
9.83351	-10.5856	-2.75184	1.79832	-0.222937	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704	0.990827
9.86119	-10.7377	-2.75542	1.78132	-0.227472	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703	0.0222485
9.86728	-10.8717	-2.73551	1.74656	-0.260765	9.84397	-10.9287	9.85	-10.9	0	-3.00318	1.21055
9.87911	-11.0161	-2.74353	1.72396	-0.269854	9.85693	-11.0512	9.85	-11.05	0	-3.00316	0.103323
9.89442	-11.1486	-2.7412	1.70911	-0.270213	9.74773	-11.0482	9.85	-11.2	0	-3.00013	0.364252
9.89141	-11.3007	-2.75482	1.67844	-0.28647	9.84407	-11.3565	9.85	-11.35	0	-3.00012	0.322917
9.91189	-11.4398	-2.76499	1.67373	-0.270814	9.79495	-11.4686	9.85	-11.5	0	-2.99592	0.426445
9.90053	-11.5938	-2.77923	1.64097	-0.288991	9.83943	-11.6467	9.85	-11.65	0	-2.99592	0.395615
9.8253	-11.7337	-2.71204	1.53111	-0.425365	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746	16.2142
9.8022	-11.8811	-2.70969	1.49758	-0.435431	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746	0.210561
9.76343	-12.0291	-2.6975	1.44245	-0.480837	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875	1.5289
9.72002	-12.1755	-2.69769	1.40097	-0.495458	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873	0.366329
9.67511	-12.3181	-2.69079	1.35512	-0.521071	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667	0.4213
9.61969	-12.4651	-2.69622	1.31196	-0.53459	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665	0.272093
9.49784	-12.5885	-2.66504	1.18785	-0.670984	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006	10.3354
9.42366	-12.7145	-2.65932	1.13949	-0.682454	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005	0.444202
9.26131	-12.8068	-2.63943	0.978134	-0.867412	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033	17.1281
9.15199	-12.9064	-2.64116	0.912678	-0.887937	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033	1.12727
8.98963	-12.9943	-2.64309	0.775997	-1.01436	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707	7.49526
8.87644	-13.0752	-2.62831	0.712366	-1.02361	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708	0.65268
8.74795	-13.156	-2.62916	0.63531	-1.05251	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089	0.614085
8.615	-13.2247	-2.62497	0.565378	-1.06434	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089	0.54312
8.4035	-13.2315	-2.66247	0.368651	-1.27463	8.27267	-12.996	8.4	-13.15	-2.99683	0	21.762
8.2753	-13.2565	-2.64819	0.296028	-1.28523	8.25965	-13.1488	8.25	-13.15	-2.9968	0	0.618658
8.1473	-13.2967	-2.62899	0.247318	-1.24904	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028	1.708
7.99824	-13.3153	-2.62688	0.169572	-1.25774	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902	0.303567
7.8474	-13.3291	-2.63864	0.0855348	-1.28134	7.86599	-13.4154	7.8	-13.25	-2.7295	0	0.484722
7.69046	-13.3224	-2.64178	0.00340381	-1.29148	7.62489	-13.249	7.65	-13.25	-2.7295	0	0.512169
7.56009	-13.3206	-2.63783	-0.0564437	-1.2834	7.50783	-13.2944	7.5	-13.25	-2.99994	0	0.088787
7.41577	-13.2996	-2.64661	-0.129172	-1.28942	7.3419	-13.2474	7.35	-13.25	-2.99994	0	0.428777
7.25775	-13.2529	-2.67443	-0.232679	-1.33748	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995	1.808
7.10659	-13.2057	-2.68221	-0.312589	-1.34179	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987	0.277008
6.9701	-13.1603	-2.66706	-0.375012	-1.32112	6.79473	-13.0433	6.85	-13.15	-3.63709	0	1.02054
6.80409	-13.1181	-2.70403	-0.435986	-1.30254	6.65123	-13.1604	6.65	-13.15	-3.63709	0	1.36504
6.67911	-13.06	-2.71334	-0.500879	-1.3039	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018	0.291926
6.52572	-13.0082	-2.75328	-0.550106	-1.28076	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019	1.67313
6.42234	-12.9987	-2.62416	-0.533833	-1.14925	6.27012	-13.1139	6.25	-13.05	-1.81729	0	24.8675
6.26687	-12.9531	-2.65488	-0.568744	-1.11623	6.14459	-13.0471	6.15	-13.05	-1.81729	0	1.37243
6.13935	-12.8603	-2.68288	-0.642961	-1.137	5.99498	-12.9442	6	-12.95	-2.72861	1.81906	1.03277
5.98979	-12.7914	-2.71209	-0.680795	-1.10835	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907	1.05794
5.88494	-12.7242	-2.68826	-0.715542	-1.07968	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964	1.24917
5.7326	-12.6694	-2.72725	-0.728832	-1.03424	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954	2.2991
5.63202	-12.6161	-2.66704	-0.740134	-0.975621	5.45236	-12.7392	5.45	-12.7	-2.00001	1	5.97525
5.49137	-12.5573	-2.69342	-0.751674	-0.935666	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994	1.53566
5.3901	-12.4655	-2.6997	-0.796039	-0.934058	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733	0.170323
5.25944	-12.3898	-2.72227	-0.813311	-0.902442	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973	1.0066
5.15646	-12.2975	-2.70676	-0.848776	-0.886223	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059	0.998953
5.03074	-12.2027	-2.72123	-0.873135	-0.860716	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058	0.558224
4.9388	-12.0642	-2.79871	-0.944877	-0.906065	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969	8.1782
4.83374	-11.9582	-2.81355	-0.972742	-0.887274	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997	0.403725
4.75823	-11.8538	-2.77877	-1.00568	-0.869475	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003	2.15267
4.67432	-11.7412	-2.78352	-1.03979	-0.859629	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002	0.0794873
4.59729	-11.6048	-2.83055	-1.08937	-0.871175	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688	2.77942
4.54371	-11.4727	-2.8288	-1.14059	-0.879048	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689	0.0453839
4.4784	-11.3287	-2.86845	-1.18664	-0.882137	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319	1.77757
4.43934	-11.1845	-2.87059	-1.24189	-0.893369	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319	0.128295
4.42995	-11.0537	-2.78056	-1.30962	-0.916049	4.43672	-11.0976	4.45	-11.05	0	1.8168	9.70907
4.40279	-10.91	-2.77212	-1.36385	-0.920834	4.43803	-10.9525	4.45	-10.95	0	1.81679	0.157462
4.37678	-10.7706	-2.77908	-1.41	-0.920154	4.40556	-10.7068	4.45	-10.8	0	3.00139	0.0879643
4.38145	-10.6323	-2.77117	-1.47212	-0.937612	4.45507	-10.6618	4.45	-10.65	0	3.00138	0.355526
4.43095	-10.505	-2.69721	-1.57119	-1.00711	4.44716	-10.5583	4.45	-10.55	0	2.00041	8.83301
4.43548	-10.38	-2.68749	-1.6201	-1.00669	4.45187	-10.4417	4.45	-10.45	0	2.00038	0.207502
4.45433	-10.2459	-2.68173	-1.67934	-1.01834	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875	0.135423
4.49131	-10.1132	-2.67954	-1.74381	-1.03245	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871	0.244123
4.49445	-9.96737	-2.69517	-1.77125	-0.992034	4.56608	-10.005	4.55	-10	0	2.72717	1.33932
4.53488	-9.8249	-2.69367	-1.83066	-0.997125	4.55922	-9.84124	4.55	-9.85	0	2.72714	0.0468163
4.59273	-9.68404	-2.68956	-1.90214	-1.01907	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895	0.274195
4.66793	-9.54241	-2.69708	-1.97453	-1.03456	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894	0.338464
4.66936	-9.40516	-2.71427	-1.9617	-0.943778	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019	4.57021
4.75057	-9.27391	-2.72945	-2.02635	-0.959023	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015	0.563119
4.87308	-9.16694	-2.72475	-2.14107	-1.05042	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005	4.22798
4.96462	-9.0505	-2.73494	-2.20279	-1.05803	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004	0.210668
4.97567	-8.9228	-2.72449	-2.16357	-0.924604	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911	9.14476
5.07119	-8.79999	-2.74496	-2.21752	-0.929183	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907	0.519228
5.19428	-8.69482	-2.74792	-2.30143	-0.973945	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849	1.26364
5.31016	-8.58253	-2.75792	-2.36111	-0.97839	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846	0.169496
5.34237	-8.45338	-2.73909	-2.31927	-0.844237	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103	9.15603
5.4553	-8.33966	-2.76575	-2.36561	-0.844499	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099	0.777957
5.55995	-8.23885	-2.77481	-2.41006	-0.848253	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953	0.455072
5.67874	-8.13365	-2.79834	-2.45362	-0.846276	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995	0.59197
5.73844	-8.01313	-2.77737	-2.42272	-0.734017	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989	7.04803
5.84547	-7.91714	-2.78382	-2.45726	-0.731256	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988	0.0681547
5.93144	-7.81045	-2.77635	-2.45771	-0.675956	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772	1.83244
6.04077	-7.71226	-2.78671	-2.48653	-0.67023	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977	0.223096
6.14387	-7.60353	-2.77799	-2.49118	-0.619748	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199	1.50476
6.2626	-7.50336	-2.78216	-2.5193	-0.613885	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	0.164592
6.38414	-7.42228	-2.79402	-2.56216	-0.637448	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	1.41426
6.51082	-7.3306	-2.81445	-2.58926	-0.631038	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	0.459205
6.64621	-7.25192	-2.81742	-2.626	-0.634275	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	0.0212374
6.77667	-7.17439	-2.8151	-2.65739	-0.631325	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	0.0648874
6.85598	-7.07022	-2.77716	-2.61752	-0.518165	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	8.01368
6.97377	-6.99499	-2.77899	-2.63887	-0.51378	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	0.0840247
7.10825	-6.92131	-2.7784	-2.66311	-0.506174	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	0.10982
7.24639	-6.82902	-2.79513	-2.6791	-0.493671	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	0.580621
7.34366	-6.71837	-2.75704	-2.63188	-0.372795	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	9.55083
7.47541	-6.62698	-2.76739	-2.64214	-0.362369	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	0.347196
7.59633	-6.54136	-2.75686	-2.64051	-0.328675	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	0.707291
7.71839	-6.46946	-2.74594	-2.65563	-0.32661	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0.219633
7.86649	-6.41819	-2.75764	-2.70061	-0.369528	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	1.12748
7.99465	-6.35345	-2.7494	-2.71791	-0.367193	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0.150937
8.07679	-6.25314	-2.70834	-2.66753	-0.260221	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	7.83433
8.18701	-6.1831	-2.70328	-2.6732	-0.253619	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0.292474
