px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-22.4379	7.29752	4.88919	0.618774	-0.460604	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	0.276014
-22.2113	7.41767	4.90808	0.567483	-0.516262	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	2.65034
-22.0308	7.58061	4.91373	0.558642	-0.497677	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	2.14745
-21.8475	7.74919	4.91122	0.565982	-0.441403	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	5.80219
-21.6403	7.89258	4.92078	0.54864	-0.435837	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0.132143
-21.4483	8.02964	4.9091	0.539488	-0.414918	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	1.59756
-21.2151	8.07933	4.87298	0.490031	-0.447612	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	4.39982
-21.0226	8.23826	4.8658	0.50752	-0.37332	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	6.47226
-20.8431	8.39041	4.86226	0.508024	-0.352389	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	3.07833
-20.6047	8.49649	4.88571	0.472131	-0.386768	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	4.35567
-20.3611	8.62569	4.92055	0.454654	-0.383637	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	1.41985
-20.1606	8.76072	4.90717	0.46349	-0.33169	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	1.84617
-19.9578	8.86757	4.89147	0.449862	-0.328898	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0.575885
-19.7552	8.99364	4.8774	0.456357	-0.285472	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	1.47824
-19.5297	9.06856	4.86373	0.430149	-0.298834	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0.698057
-19.2922	9.17273	4.88452	0.409829	-0.310629	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	4.35515
-19.0134	9.25383	4.92488	0.379704	-0.325713	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	5.99891
-18.7941	9.34039	4.91579	0.362461	-0.329524	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	1.66832
-18.5436	9.43733	4.94097	0.346917	-0.327927	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0.800857
-18.2804	9.46395	4.95551	0.288716	-0.39946	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	5.95606
-18.0017	9.58166	5.01998	0.280963	-0.38433	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	3.95066
-17.7588	9.66939	5.02023	0.279595	-0.348441	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	2.88236
-17.4902	9.77419	5.0646	0.272755	-0.335423	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	1.81814
-17.2455	9.84575	5.0695	0.2563	-0.337532	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.526546
-16.9795	9.96735	5.11694	0.259531	-0.313957	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	2.33119
-16.728	10.0289	5.12084	0.241615	-0.317766	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.124307
-16.4797	10.1408	5.14343	0.245768	-0.295116	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	1.71013
-16.2268	10.2029	5.15077	0.227696	-0.304103	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.668997
-15.9818	10.2405	5.13697	0.206035	-0.311481	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	0.219369
-15.7347	10.3046	5.13323	0.200527	-0.293474	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.251756
-15.4997	10.3126	5.10037	0.171655	-0.309779	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	1.15891
-15.2144	10.325	5.13972	0.12748	-0.363597	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	8.23975
-14.9529	10.384	5.15663	0.119766	-0.351608	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0.474366
-14.7043	10.4247	5.13348	0.124133	-0.301444	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	6.39751
-14.4507	10.4	5.11459	0.0878751	-0.325633	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	1.91606
-14.1906	10.4259	5.11867	0.0760684	-0.316392	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0.649622
-13.8998	10.5667	5.19139	0.107062	-0.261691	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	8.72704
-13.6437	10.6301	5.18499	0.122889	-0.207709	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	2.20534
-13.3856	10.6358	5.17908	0.102701	-0.218823	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0.448202
-13.1235	10.6608	5.18535	0.0901429	-0.222634	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0.263553
-12.868	10.7561	5.20158	0.10771	-0.190429	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	4.06838
-12.6048	10.8065	5.20867	0.111285	-0.169441	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	1.49785
-12.3578	10.7817	5.18321	0.0830629	-0.191445	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	1.7423
-12.0988	10.8217	5.18205	0.0882107	-0.164053	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0.644335
-11.8495	10.8868	5.18339	0.0969416	-0.14532	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	1.96539
-11.5754	10.9059	5.19965	0.0867833	-0.148999	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	2.76205
-11.3374	10.9256	5.17716	0.079389	-0.148931	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	0.730216
-11.0743	10.8556	5.18894	0.00560881	-0.271876	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	9.87259
-10.7878	10.8255	5.21154	-0.0200336	-0.284973	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	2.88234
-10.5314	10.822	5.20741	-0.0321067	-0.28146	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0.147074
-10.2916	10.8201	5.18737	-0.0427701	-0.277919	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	0.930527
-10.0375	10.8796	5.16951	-0.00451245	-0.182104	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	6.66084
-9.77919	10.9238	5.17701	0.00437295	-0.161728	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	1.93683
-9.53855	10.9107	5.15362	-0.00643824	-0.161427	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	4.08902
-9.28033	10.9337	5.15829	-0.00464886	-0.150416	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	0.598742
-9.02807	10.9185	5.14683	-0.0126645	-0.144037	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	2.75232
-8.76803	10.9459	5.15439	-0.00786728	-0.130769	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	0.882955
-8.52	10.9079	5.13854	-0.0267229	-0.142627	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	6.60675
-8.33034	10.8384	5.05794	-0.05724	-0.168174	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	6.55136
-8.07446	10.8549	5.05826	-0.0447324	-0.131567	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	1.37337
-7.76672	10.885	5.12322	-0.0348678	-0.113365	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	4.12753
-7.50323	10.887	5.12578	-0.0261357	-0.0821199	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	2.04693
-7.23447	10.8704	5.1387	-0.033716	-0.0859744	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	0.475228
-6.98911	10.9077	5.12007	-0.00365232	-0.0219534	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15	3.90338
